NIST_index,NIST_index,du_index,noor_index,Enzyme:,KEGG Reaction:,CID Reaction:,EC Value:,Reaction:,Reference:,Reference ID:,T [K],pH,Keq,Ionic strength [molal],Experimental conditions,solutes [molal],Buffer:,Ionic strength [mol/dm^3],-log[Mg+2],Km',Enthalpy [kJ/mol],Method:,solutes [mol/dm^3]
4548,,,2714,"glucan 1,4--glucosidase",kegg:C00252 + kegg:C00001 = 2 kegg:C00031,,3.2.1.3,-isomaltose(aq) + H2O(l) = 2 D-glucose(aq),,97PES/PRI,318.15,4.5,65,,,,,,,,GC + MS,,
4549,,,2725,#NAME?,kegg:C19636 + kegg:C00001 = kegg:C00031 + kegg:C00095,,3.2.1.20,D-turanose(aq) + H2O(l) = D-glucose(aq) + D-fructose(aq),,91TEW/GOL,298.15,5.65,,,,,,,,,calorimetry,,
4550,,14,2732,enoyl-CoA hydratase,kegg:C01144 = kegg:C00877 + kegg:C00001,,4.3.1.1 & 4.2.1.17,(3S)-hydroxybutanoyl-coenzyme A(aq) = trans-but-2-enoyl-coenzyme A + H2O(l),,00WU/FEN,298.15,7.4,0.13,,None = -log[Mg+2],,,,,,NMR,NMR and  chemical analysis,
4551,,,2748,anandamide amidohydrolase,kegg:C11695 + kegg:C00001 = kegg:C00189 + kegg:C00219,,3.5.1.a,anandamide(aq) + H2O(l) = ethanolamine(aq) + arachidonic acid(aq),,99KAT/UED,310.15,9,0.004,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4552,,,2749,anandamide amidohydrolase,kegg:C11695 + kegg:C00001 = kegg:C00189 + kegg:C00219,,3.5.1.a,anandamide(aq) + H2O(l) = ethanolamine(aq) + arachidonic acid(aq),,99KAT/UED,310.15,7.4,0.008,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4553,,,2750,anandamide amidohydrolase,kegg:C11695 + kegg:C00001 = kegg:C00189 + kegg:C00219,,3.5.1.a,anandamide(aq) + H2O(l) = ethanolamine(aq) + arachidonic acid(aq),,99KAT/UED,310.15,6,0.03,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4554,,,2756,anandamide amidohydrolase,kegg:C16512 + kegg:C00001 = kegg:C00189 + kegg:C00249,,3.5.1.a,palmitoylethanolamide(aq) + H2O(l) = ethanolamine(aq) + palmitic acid(aq),,99KAT/UED,310.15,9,0.0004,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4555,,,2804,arabinose-5-phosphate isomerase,kegg:C01112 = kegg:C00199,,5.3.1.13,D-arabinose 5-phosphate(aq) = D-ribulose 5-phosphate(aq),,03MER/WOO,310.15,7.5,0.5,,None = -log[Mg+2],,,,,,NMR,NMR,
4556,,,2846,"glucan 1,4--glucosidase",kegg:C00208 + kegg:C00001 = 2 kegg:C00031,,3.2.1.3,maltose(aq) + H2O(l) = 2 D-glucose(aq),,84ADA/UED,313,5,200,,None = -log[Mg+2],,,,,,HPLC and enzymatic assay,HPLC and enzymatic assay,
4557,,,2847,pyrophosphate-fructose-6-phosphate 1-phosphotransferase,kegg:C00013 + kegg:C00085 = kegg:C00009 + kegg:C00354,,2.7.1.90,"pyrophosphate(aq) + D-fructose 6-phosphate(aq) = orthophosphate(aq) + D-fructose 1,6-bisphosphate(aq)",,84BER/COO,298.15,8,0.006,,None = -log[Mg+2],,,,,,spectrophotometry and NMR,spectrophotometry and NMR,
4558,,,2850,nitrilase,kegg:C16074 + 2 kegg:C00001 = kegg:C07086 + kegg:C00014,,3.5.5.1,benzyl cyanide(aq) + 2 H2O(aq) = phenylacetic acid(aq) + ammonia(aq),,05TEW/GOL,298.15,7.51,,,,0.29,,,,,calorimetry,,
4559,,,2882,creatine kinase,kegg:C00002 + kegg:C00300 = kegg:C00008 + kegg:C02305,,2.7.3.2,ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),,00LIA/HUA,298.15,9,0.335,,,,,,,,calorimetry,,
4560,,,2902,UDP-N-acetylglucosamine acyltransferase,kegg:C04688 + kegg:C00043 = kegg:C03688 + kegg:C04738,,2.3.1.129,(R)-3-hydroxytetradecanoyl-[acyl-carrier-protein](aq) + UDP-N-acetyl-D-glucosamine(aq) = acyl-carrier-protein(aq) + UDP-3-O-(3-hydroxytetradecanoyl)-N-acetyl-D-glucosamine(aq),,93AND/BUL,296.15,7.4,0.007,,,,,,,,radioactivity,,
4561,,,2903,UDP-N-acetylglucosamine acyltransferase,kegg:C04688 + kegg:C00043 = kegg:C03688 + kegg:C04738,,2.3.1.129,(R)-3-hydroxytetradecanoyl-[acyl-carrier-protein](aq) + UDP-N-acetyl-D-glucosamine(aq) = acyl-carrier-protein(aq) + UDP-3-O-(3-hydroxytetradecanoyl)-N-acetyl-D-glucosamine(aq),,93AND/BUL,296.15,8.5,0.004,,,,,,,,radioactivity,,
4562,,,2904,UDP-N-acetylglucosamine acyltransferase,kegg:C04688 + kegg:C00043 = kegg:C03688 + kegg:C04738,,2.3.1.129,(R)-3-hydroxytetradecanoyl-[acyl-carrier-protein](aq) + UDP-N-acetyl-D-glucosamine(aq) = acyl-carrier-protein(aq) + UDP-3-O-(3-hydroxytetradecanoyl)-N-acetyl-D-glucosamine(aq),,93AND/BUL,296.15,9,0.002,,,,,,,,radioactivity,,
4563,,,2905,UDP-N-acetylglucosamine acyltransferase,kegg:C04688 + kegg:C00043 = kegg:C03688 + kegg:C04738,,2.3.1.129,(R)-3-hydroxytetradecanoyl-[acyl-carrier-protein](aq) + UDP-N-acetyl-D-glucosamine(aq) = acyl-carrier-protein(aq) + UDP-3-O-(3-hydroxytetradecanoyl)-N-acetyl-D-glucosamine(aq),,93AND/BUL,296.15,8,0.0095,,,,,,,,radioactivity,,
4564,,,3077,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,15700,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4565,,,3078,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,2500,,None = -log[Mg+2],,,,,4,radioactivity,radioactivity,
4566,,,3079,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,2630,,None = -log[Mg+2],,,,,4,radioactivity,radioactivity,
4567,,,3080,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,1180,,None = -log[Mg+2],,,,,2.3,radioactivity,radioactivity,
4568,,,3081,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,493,,None = -log[Mg+2],,,,,2.3,radioactivity,radioactivity,
4569,,,3082,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,115,,None = -log[Mg+2],,,,,1.7,radioactivity,radioactivity,
4570,,,3083,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,101,,None = -log[Mg+2],,,,,1.4,radioactivity,radioactivity,
4571,,,3084,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,7000,,None = -log[Mg+2],,,,,3,radioactivity,radioactivity,
4572,,,3085,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,556,,None = -log[Mg+2],,,,,2.3,radioactivity,radioactivity,
4573,,,3086,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,862,,None = -log[Mg+2],,,,,2.3,radioactivity,radioactivity,
4574,,,3087,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,1350,,None = -log[Mg+2],,,,,2.3,radioactivity,radioactivity,
4575,,,3088,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,1350,,None = -log[Mg+2],,,,,2,radioactivity,radioactivity,
4576,,,3089,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,387,,None = -log[Mg+2],,,,,2.3,radioactivity,radioactivity,
4577,,,3090,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,136,,None = -log[Mg+2],,,,,1.7,radioactivity,radioactivity,
4578,,,3091,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,277.9,7.4,6310,,None = -log[Mg+2],,,,,3,radioactivity,radioactivity,
4579,,,3092,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,283.1,7.4,5830,,None = -log[Mg+2],,,,,3,radioactivity,radioactivity,
4580,,,3093,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,303,7.4,3120,,None = -log[Mg+2],,,,,3,radioactivity,radioactivity,
4581,,,3094,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,312.7,7.4,2460,,None = -log[Mg+2],,,,,3,radioactivity,radioactivity,
4582,,,3095,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,3530,,None = -log[Mg+2],,,,,3,radioactivity,radioactivity,
4583,,,3096,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,469,,None = -log[Mg+2],,,,,2.3,radioactivity,radioactivity,
4584,,,3097,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,3770,,None = -log[Mg+2],,,,,3.3,radioactivity,radioactivity,
4585,,,3098,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,3770,,None = -log[Mg+2],,,,,3.3,radioactivity,radioactivity,
4586,,,3099,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,111,,None = -log[Mg+2],,,,,1.7,radioactivity,radioactivity,
4587,,,3100,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,17000,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4588,,,3101,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,215,,None = -log[Mg+2],,,,,2,radioactivity,radioactivity,
4589,,,3102,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,1850,,None = -log[Mg+2],,,,,2.3,radioactivity,radioactivity,
4590,,,3103,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,298.15,7.4,12000,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4591,,,3104,inorganic pyrophosphatase,kegg:C00013 + kegg:C00001 = 2 kegg:C00009,,3.6.1.1,pyrophosphate(aq) + H2O(l) = 2 orthophosphate(aq),,74FLO/FLE,292.9,7.4,3930,,None = -log[Mg+2],,,,,3,radioactivity,radioactivity,
4592,,,3111,myosin-light-chain kinase,kegg:C00002 + kegg:C01003 = kegg:C00008 + kegg:C03875,,2.7.1.117,ATP(aq) + myosin light chain(aq) = ADP(aq) + myosin light chain phosphate(aq),,85GEU/MAY,303.15,7.2,59,,,,,,,,radioactivity,,
4593,,,3121,"glucan 1,4--glucosidase",kegg:C00252 + kegg:C00001 = 2 kegg:C00031,,3.2.1.3,isomaltose(aq) + H2O(l) = 2 D-glucose(aq),,84ADA/UED,313,5,18,,None = -log[Mg+2],,,,,,HPLC and enzymatic assay,HPLC and enzymatic assay,
4594,,,3214,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4595,,,3215,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4596,,,3216,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4597,,,3217,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4598,,,3218,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4599,,,3219,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4600,,,3220,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4601,,,3221,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4602,,,3222,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4603,,,3223,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4604,,,3224,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4605,,,3225,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4606,,,3226,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4607,,,3227,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4608,,,3228,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4609,,,3229,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4610,,,3230,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4611,,,3231,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4612,,,3232,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4613,,,3233,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4614,,,3234,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4615,,,3235,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4616,,,3236,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4617,,,3237,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4618,,,3238,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4619,,,3239,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4620,,,3240,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4621,,,3241,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4622,,,3242,glucokinase,kegg:C00002 + kegg:C00031 = kegg:C00008 + kegg:C00092,,2.7.1.2,ATP(aq) + D-glucose(aq) = ADP(aq) + D-glucose 6-phosphate(aq),,03BIA,298.15,7.6,,,,,,,,,calorimetry,,
4623,,,3248,UDPglucose 4-epimerase,kegg:C00043 = kegg:C00203,,5.1.3.2,UDP-N-acetyl-D-glucosamine(aq) = UDP-N-acetyl-D-galactosamine(aq),,83PIL/HAN,310.15,,0.38,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4624,,,3311,aspartate carbamoyl-transferase,kegg:C00169 + kegg:C00049 = kegg:C00009 + kegg:C00438,,2.1.3.2,carbamoyl phosphate(aq) + L-aspartate(aq) = orthophosphate(aq) + N-carbamoyl-L-aspartate(aq),,87HSU/WED,303.15,7,5900,,None = -log[Mg+2],,,,,,radioactivity,radioactivity,
4625,,,3357,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,9.31,,None = -log[Mg+2],0.1,,0.1,,,spectrophotometry,spectrophotometry,
4626,,,3358,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,310.15,7.5,10.8,,None = -log[Mg+2],0.1,,0.15,,,spectrophotometry,spectrophotometry,
4627,,,3359,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,36.1,,None = -log[Mg+2],0.1,,0.07,,2.7,spectrophotometry,spectrophotometry,
4628,,,3360,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,46.1,,None = -log[Mg+2],0.1,,0.044,,2.52,spectrophotometry,spectrophotometry,
4629,,,3361,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,64.8,,None = -log[Mg+2],0.1,,0.1,,2.15,spectrophotometry,spectrophotometry,
4630,,,3362,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,48.3,,None = -log[Mg+2],0.044,,0.07,,2.7,spectrophotometry,spectrophotometry,
4631,,,3363,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,77.7,,None = -log[Mg+2],0.044,,0.15,,2.1,spectrophotometry,spectrophotometry,
4632,,,3364,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,37.9,,None = -log[Mg+2],0.07,,0.1,,2.7,spectrophotometry,spectrophotometry,
4633,,,3365,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,67.3,,None = -log[Mg+2],0.07,,0.07,,2.1,spectrophotometry,spectrophotometry,
4634,,,3366,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,21.5,,None = -log[Mg+2],0.15,,0.044,,3,spectrophotometry,spectrophotometry,
4635,,,3367,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,31.2,,None = -log[Mg+2],0.15,,0.1,,2.7,spectrophotometry,spectrophotometry,
4636,,,3368,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,12.7,,None = -log[Mg+2],0.15,,0.15,,,spectrophotometry,spectrophotometry,
4637,,,3369,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,59.7,,None = -log[Mg+2],0.15,,0.1,,2.1,spectrophotometry,spectrophotometry,
4638,,,3370,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,21.3,,None = -log[Mg+2],0.1,,0.07,,3,spectrophotometry,spectrophotometry,
4639,,,3371,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,46.8,,None = -log[Mg+2],0.15,,0.044,,2.4,spectrophotometry,spectrophotometry,
4640,,,3372,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,11.4,,None = -log[Mg+2],0.044,,0.1,,,spectrophotometry,spectrophotometry,
4641,,,3373,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,66.8,,None = -log[Mg+2],0.044,,0.15,,2.4,spectrophotometry,spectrophotometry,
4642,,,3374,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,52.5,,None = -log[Mg+2],0.1,,0.07,,2.4,spectrophotometry,spectrophotometry,
4643,,,3375,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,12.2,,None = -log[Mg+2],0.1,,0.044,,,spectrophotometry,spectrophotometry,
4644,,,3376,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,23.3,,None = -log[Mg+2],0.07,,0.07,,3,spectrophotometry,spectrophotometry,
4645,,,3377,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,16.4,,None = -log[Mg+2],0.07,,0.07,,3.3,spectrophotometry,spectrophotometry,
4646,,,3378,aconitate hydratase,kegg:C00311 = kegg:C00158,,4.2.1.3,isocitrate(aq) = citrate(aq),,69BLA,298.15,7.5,16.4,,None = -log[Mg+2],0.07,,0.044,,3.3,spectrophotometry,spectrophotometry,
